cod_ibge,total_familias,renda_media_pc,ivs_geral,ivs_infraestrutura_urbana,ivs_capital_humano,ivs_renda_trabalho,score_prioridade,faixa_prioridade
4306932,101,462.9108910891089,0.236,0.077,0.314,0.316,4.86,BAIXA
3169901,2539,421.3339897597479,0.208,0.075,0.341,0.209,4.86,BAIXA
4125803,168,347.7678571428572,0.218,0.07,0.326,0.258,4.85,BAIXA
4311239,46,545.4782608695652,0.275,0.08,0.412,0.332,4.85,BAIXA
4101705,268,488.9179104477612,0.215,0.078,0.288,0.279,4.85,BAIXA
3114907,33,223.4848484848485,0.27,0.055,0.351,0.404,4.85,BAIXA
4316600,78,555.2307692307693,0.216,0.08,0.266,0.302,4.84,BAIXA
4205506,525,448.5295238095238,0.205,0.076,0.301,0.237,4.84,BAIXA
5213806,1511,454.11780277961617,0.21,0.076,0.3,0.254,4.83,BAIXA
3517406,332,316.3885542168675,0.207,0.067,0.3,0.254,4.83,BAIXA
4218509,63,436.77777777777777,0.18,0.075,0.266,0.199,4.82,BAIXA
4310439,44,505.29545454545456,0.241,0.078,0.269,0.375,4.82,BAIXA
4127007,249,328.64658634538154,0.277,0.068,0.402,0.36,4.82,BAIXA
5211800,1649,273.1983020012129,0.26,0.062,0.383,0.334,4.81,BAIXA
1715507,47,334.59574468085106,0.276,0.068,0.415,0.344,4.8,BAIXA
5212907,55,374.9818181818182,0.246,0.071,0.346,0.32,4.79,BAIXA
4319364,22,446.7272727272728,0.267,0.075,0.33,0.397,4.79,BAIXA
3168804,81,294.0,0.187,0.064,0.286,0.211,4.79,BAIXA
5004403,118,472.2203389830509,0.248,0.076,0.401,0.267,4.78,BAIXA
3508504,1481,350.9824442943957,0.183,0.069,0.261,0.219,4.78,BAIXA
3102001,186,364.005376344086,0.261,0.07,0.351,0.361,4.78,BAIXA
4120705,127,340.26771653543307,0.197,0.068,0.265,0.259,4.77,BAIXA
4321832,36,387.5,0.28,0.071,0.414,0.356,4.75,BAIXA
3134301,84,344.54761904761904,0.254,0.068,0.334,0.36,4.75,BAIXA
3551603,149,387.2281879194631,0.162,0.071,0.234,0.181,4.75,BAIXA
3171402,71,247.5774647887324,0.259,0.057,0.334,0.385,4.74,BAIXA
3505302,232,313.5086206896552,0.141,0.065,0.182,0.176,4.73,BAIXA
4202008,325,496.5353846153846,0.123,0.076,0.166,0.128,4.73,BAIXA
4317301,406,454.3448275862069,0.248,0.074,0.366,0.304,4.72,BAIXA
5215702,423,431.68321513002365,0.267,0.073,0.401,0.327,4.72,BAIXA
3148756,203,155.01970443349754,0.309,0.034,0.4,0.492,4.72,BAIXA
4304630,518,307.1814671814672,0.216,0.064,0.364,0.221,4.71,BAIXA
4120101,78,399.8589743589744,0.225,0.071,0.337,0.267,4.71,BAIXA
4122800,43,370.3255813953488,0.248,0.069,0.353,0.323,4.7,BAIXA
4124806,91,517.4065934065934,0.216,0.076,0.278,0.294,4.69,BAIXA
3145802,51,443.1764705882353,0.258,0.073,0.383,0.318,4.69,BAIXA
3200409,378,275.6190476190476,0.208,0.06,0.249,0.315,4.69,BAIXA
4122172,106,259.8207547169811,0.305,0.058,0.429,0.427,4.69,BAIXA
3144607,355,389.2225352112676,0.251,0.07,0.361,0.322,4.69,BAIXA
3536802,66,311.1060606060606,0.222,0.064,0.347,0.255,4.69,BAIXA
5102678,477,446.9392033542977,0.211,0.073,0.348,0.212,4.68,BAIXA
1715259,83,361.32530120481925,0.383,0.068,0.523,0.558,4.68,BAIXA
3132404,2157,426.448307834956,0.166,0.072,0.219,0.207,4.68,BAIXA
3555109,121,445.1818181818182,0.161,0.073,0.227,0.182,4.68,BAIXA
5207501,81,335.51851851851853,0.224,0.066,0.302,0.303,4.68,BAIXA
3155504,205,431.3609756097561,0.233,0.072,0.319,0.309,4.67,BAIXA
3163607,61,269.8032786885246,0.362,0.059,0.457,0.571,4.67,BAIXA
4214607,48,530.1875,0.206,0.076,0.29,0.252,4.66,BAIXA
4119954,311,353.9260450160772,0.198,0.067,0.296,0.231,4.66,BAIXA
3305307,68,296.6764705882353,0.268,0.062,0.371,0.372,4.66,BAIXA
3523800,65,290.2,0.191,0.061,0.284,0.229,4.65,BAIXA
4302451,61,320.0327868852459,0.244,0.064,0.328,0.34,4.65,BAIXA
4123824,67,483.3731343283582,0.25,0.074,0.377,0.3,4.65,BAIXA
4302378,64,439.703125,0.216,0.072,0.287,0.289,4.64,BAIXA
3147808,35,421.54285714285714,0.262,0.071,0.36,0.356,4.64,BAIXA
3203304,333,346.3903903903904,0.316,0.066,0.461,0.42,4.63,BAIXA
4214805,413,429.179176755448,0.143,0.071,0.207,0.15,4.62,BAIXA
3123700,174,277.9482758620689,0.331,0.059,0.487,0.446,4.62,BAIXA
3128709,1555,476.1774919614148,0.189,0.073,0.28,0.214,4.61,BAIXA
3132909,81,305.25925925925924,0.24,0.062,0.343,0.316,4.61,BAIXA
2916401,3393,339.0689655172414,0.283,0.065,0.421,0.364,4.61,BAIXA
3524204,68,480.8235294117647,0.201,0.073,0.3,0.231,4.6,BAIXA
3513108,286,307.2412587412587,0.175,0.062,0.296,0.166,4.6,BAIXA
3165602,30,385.1333333333333,0.244,0.068,0.383,0.282,4.59,BAIXA
3100708,42,385.5952380952381,0.216,0.068,0.321,0.259,4.59,BAIXA
3142403,94,332.8829787234043,0.209,0.064,0.279,0.283,4.58,BAIXA
4107405,104,372.59615384615387,0.217,0.067,0.252,0.332,4.58,BAIXA
4313904,282,516.968085106383,0.168,0.074,0.242,0.188,4.58,BAIXA
3303005,1131,350.85057471264366,0.241,0.065,0.316,0.341,4.56,BAIXA
2404804,67,326.4925373134328,0.244,0.063,0.331,0.337,4.56,BAIXA
3146404,73,367.5479452054794,0.256,0.066,0.346,0.356,4.55,BAIXA
1718006,88,431.95454545454544,0.308,0.07,0.421,0.432,4.55,BAIXA
3200607,2603,328.18786016135226,0.219,0.063,0.3,0.294,4.55,BAIXA
3147600,198,453.92929292929296,0.231,0.071,0.313,0.309,4.55,BAIXA
5002159,160,399.23125,0.281,0.068,0.396,0.38,4.54,BAIXA
1703867,101,399.3960396039604,0.282,0.068,0.332,0.447,4.54,BAIXA
3550803,67,435.8059701492537,0.202,0.07,0.314,0.221,4.54,BAIXA
3504909,161,400.2173913043478,0.259,0.068,0.394,0.315,4.54,BAIXA
4302006,123,266.7154471544715,0.28,0.056,0.412,0.373,4.53,BAIXA
4317806,218,421.348623853211,0.227,0.069,0.269,0.343,4.53,BAIXA
3149606,65,261.2307692307692,0.216,0.055,0.283,0.309,4.52,BAIXA
3541059,113,323.0,0.208,0.062,0.356,0.205,4.52,BAIXA
4119806,156,407.53205128205127,0.241,0.068,0.26,0.395,4.52,BAIXA
3502507,195,389.14871794871794,0.188,0.067,0.226,0.27,4.52,BAIXA
4115200,5905,496.8211685012701,0.13,0.072,0.168,0.149,4.51,BAIXA
4115309,97,471.8247422680412,0.252,0.071,0.358,0.327,4.51,BAIXA
4125100,221,428.6515837104072,0.266,0.069,0.412,0.316,4.51,BAIXA
3104205,426,437.28403755868544,0.185,0.069,0.242,0.245,4.49,BAIXA
5210208,337,480.1780415430267,0.201,0.071,0.251,0.282,4.49,BAIXA
3117207,50,340.66,0.239,0.063,0.359,0.295,4.49,BAIXA
3507456,53,385.8301886792453,0.217,0.066,0.339,0.245,4.48,BAIXA
3537404,146,402.6986301369863,0.223,0.067,0.272,0.329,4.48,BAIXA
3304110,129,227.2170542635659,0.212,0.049,0.314,0.274,4.48,BAIXA
3146701,184,334.0760869565217,0.252,0.062,0.339,0.356,4.47,BAIXA
5210802,120,578.3083333333333,0.244,0.074,0.336,0.323,4.47,BAIXA
4321600,501,334.8582834331337,0.235,0.062,0.368,0.274,4.46,BAIXA
3143401,235,559.2,0.241,0.073,0.356,0.295,4.45,BAIXA
4114005,242,315.37603305785126,0.257,0.06,0.355,0.356,4.45,BAIXA
3203353,175,410.0057142857143,0.21,0.067,0.32,0.242,4.45,BAIXA
3149705,71,271.5633802816901,0.222,0.055,0.372,0.24,4.44,BAIXA
3502002,32,307.8125,0.194,0.059,0.272,0.252,4.44,BAIXA
5200100,81,368.1975308641975,0.251,0.064,0.38,0.308,4.43,BAIXA
4127700,2331,544.3818103818104,0.171,0.072,0.248,0.194,4.42,BAIXA
3171006,244,461.4139344262295,0.227,0.069,0.284,0.329,4.42,BAIXA
4208005,66,611.3333333333334,0.152,0.074,0.187,0.194,4.42,BAIXA
4310538,65,405.1538461538461,0.211,0.066,0.33,0.238,4.41,BAIXA
5005681,435,545.2965517241379,0.28,0.072,0.396,0.373,4.41,BAIXA
3519600,436,374.1215596330275,0.179,0.064,0.298,0.175,4.41,BAIXA
4301073,18,518.8333333333334,0.238,0.071,0.275,0.369,4.41,BAIXA
4302501,118,347.1525423728813,0.291,0.062,0.404,0.408,4.41,BAIXA
4103503,154,346.3961038961039,0.211,0.062,0.278,0.292,4.41,BAIXA
5219506,71,322.50704225352115,0.251,0.06,0.399,0.294,4.41,BAIXA
5207808,181,391.6298342541437,0.225,0.065,0.325,0.284,4.4,BAIXA
4303509,1534,315.3024771838331,0.233,0.059,0.339,0.301,4.4,BAIXA
3113602,101,433.38613861386136,0.211,0.067,0.313,0.253,4.39,BAIXA
4102901,322,379.0496894409938,0.271,0.064,0.408,0.34,4.39,BAIXA
4323754,53,278.2641509433962,0.283,0.055,0.301,0.492,4.39,BAIXA
3123403,35,452.0285714285714,0.208,0.068,0.315,0.24,4.39,BAIXA
3156908,232,397.3836206896552,0.201,0.065,0.292,0.246,4.38,BAIXA
3540309,45,642.9555555555555,0.192,0.074,0.316,0.187,4.38,BAIXA
3133204,213,440.3192488262911,0.307,0.067,0.444,0.409,4.37,BAIXA
5213400,45,273.1777777777778,0.234,0.054,0.325,0.324,4.37,BAIXA
4208906,1815,511.732782369146,0.121,0.07,0.183,0.11,4.37,BAIXA
3546108,33,488.6363636363636,0.161,0.069,0.223,0.191,4.36,BAIXA
3150000,113,283.85840707964604,0.363,0.055,0.445,0.59,4.36,BAIXA
3545605,161,513.776397515528,0.161,0.07,0.229,0.184,4.36,BAIXA
4204608,2074,333.4797492767599,0.148,0.06,0.226,0.157,4.36,BAIXA
3503158,56,404.5535714285714,0.243,0.065,0.372,0.291,4.36,BAIXA
4311403,527,515.7703984819734,0.138,0.07,0.218,0.125,4.36,BAIXA
3500758,50,427.42,0.203,0.066,0.276,0.266,4.35,BAIXA
4215901,13,289.0769230769231,0.204,0.055,0.18,0.377,4.33,BAIXA
3119955,111,599.4864864864865,0.219,0.072,0.287,0.298,4.33,BAIXA
4125902,46,567.4347826086956,0.205,0.071,0.32,0.225,4.32,BAIXA
4110409,78,483.06410256410254,0.165,0.068,0.22,0.206,4.32,BAIXA
2406908,123,217.71544715447155,0.306,0.044,0.423,0.452,4.31,BAIXA
3202900,134,461.955223880597,0.242,0.067,0.333,0.326,4.31,BAIXA
3117876,42,259.7142857142857,0.181,0.051,0.252,0.24,4.31,BAIXA
4305439,77,511.3376623376623,0.209,0.069,0.324,0.233,4.31,BAIXA
4317608,1131,439.2130857648099,0.214,0.066,0.305,0.27,4.31,BAIXA
3161205,111,466.0180180180181,0.219,0.067,0.343,0.248,4.3,BAIXA
3556354,84,373.29761904761904,0.203,0.062,0.303,0.244,4.3,BAIXA
4301651,25,837.68,0.158,0.076,0.217,0.18,4.3,BAIXA
5206503,93,348.96774193548384,0.246,0.06,0.343,0.336,4.29,BAIXA
3530300,322,392.83850931677017,0.181,0.063,0.25,0.23,4.29,BAIXA
4201406,384,409.3020833333333,0.183,0.064,0.288,0.197,4.29,BAIXA
5211602,73,381.28767123287673,0.242,0.062,0.352,0.313,4.27,BAIXA
1716109,1534,366.79465449804434,0.21,0.061,0.308,0.262,4.27,BAIXA
3131307,5820,289.1230240549828,0.182,0.054,0.248,0.245,4.27,BAIXA
4118006,118,461.0847457627119,0.169,0.066,0.283,0.157,4.26,BAIXA
3152501,2507,345.07499002792184,0.159,0.059,0.219,0.198,4.25,BAIXA
4316436,34,767.7941176470588,0.174,0.074,0.207,0.241,4.25,BAIXA
4128609,100,361.93,0.232,0.06,0.242,0.394,4.24,BAIXA
3151701,151,412.1258278145696,0.223,0.063,0.319,0.288,4.23,BAIXA
1706258,55,499.6181818181818,0.268,0.067,0.329,0.409,4.23,BAIXA
3549250,23,471.39130434782606,0.178,0.066,0.24,0.229,4.23,BAIXA
3520442,178,523.9662921348314,0.131,0.068,0.123,0.203,4.23,BAIXA
3142205,136,363.375,0.228,0.06,0.354,0.271,4.23,BAIXA
5219209,55,397.2181818181818,0.241,0.062,0.29,0.37,4.22,BAIXA
3103207,56,476.75,0.245,0.066,0.382,0.288,4.22,BAIXA
4309605,146,603.417808219178,0.168,0.07,0.193,0.242,4.21,BAIXA
3116704,190,383.5105263157895,0.251,0.061,0.338,0.354,4.21,BAIXA
3204807,191,198.64921465968587,0.246,0.038,0.332,0.367,4.21,BAIXA
4302402,110,472.1181818181818,0.138,0.065,0.193,0.155,4.18,BAIXA
4108320,121,287.5289256198347,0.262,0.052,0.397,0.336,4.17,BAIXA
4208955,23,477.0434782608696,0.214,0.065,0.24,0.338,4.17,BAIXA
3119005,91,296.86813186813185,0.257,0.053,0.434,0.283,4.17,BAIXA
5212055,82,366.3292682926829,0.303,0.059,0.485,0.364,4.17,BAIXA
3534104,36,368.75,0.195,0.059,0.27,0.256,4.16,BAIXA
3544301,133,271.83458646616543,0.202,0.05,0.293,0.262,4.16,BAIXA
1101476,68,539.2647058823529,0.298,0.067,0.364,0.463,4.15,BAIXA
5101803,3250,461.86184615384616,0.225,0.064,0.306,0.305,4.15,BAIXA
5107198,42,577.7380952380952,0.231,0.068,0.335,0.291,4.14,BAIXA
5100607,169,333.9526627218935,0.201,0.056,0.386,0.162,4.14,BAIXA
3155009,48,444.0833333333333,0.317,0.063,0.393,0.494,4.14,BAIXA
3110509,281,324.65480427046265,0.246,0.055,0.367,0.315,4.13,BAIXA
3524907,69,249.44927536231884,0.177,0.046,0.291,0.194,4.12,BAIXA
3146008,186,497.6290322580645,0.217,0.065,0.311,0.274,4.12,BAIXA
4319604,313,327.3801916932907,0.232,0.055,0.347,0.295,4.11,BAIXA
4321105,227,452.6872246696036,0.257,0.063,0.38,0.327,4.11,BAIXA
4207304,276,289.31159420289856,0.165,0.051,0.247,0.197,4.1,BAIXA
3151107,145,309.11034482758623,0.203,0.053,0.272,0.284,4.1,BAIXA
4312674,21,320.6666666666667,0.225,0.054,0.362,0.259,4.09,BAIXA
5218706,85,461.4470588235294,0.238,0.063,0.357,0.295,4.09,BAIXA
3124906,229,310.3406113537118,0.238,0.053,0.366,0.295,4.09,BAIXA
4206702,224,421.2946428571428,0.17,0.061,0.282,0.166,4.09,BAIXA
3506508,1729,423.47946790052055,0.141,0.061,0.202,0.16,4.08,BAIXA
4122602,123,425.7560975609756,0.195,0.061,0.324,0.2,4.08,BAIXA
3203056,496,306.7399193548387,0.295,0.052,0.422,0.41,4.06,BAIXA
3532108,83,476.6746987951808,0.207,0.063,0.306,0.251,4.06,BAIXA
4213807,90,194.16666666666663,0.206,0.034,0.302,0.282,4.05,BAIXA
3120201,132,330.280303030303,0.233,0.054,0.372,0.274,4.05,BAIXA
5107297,78,641.5384615384615,0.266,0.068,0.354,0.377,4.05,BAIXA
3122900,88,356.84090909090907,0.197,0.056,0.292,0.242,4.04,BAIXA
4209904,50,574.54,0.156,0.066,0.216,0.187,4.04,BAIXA
4113007,97,441.5257731958763,0.199,0.061,0.308,0.228,4.03,BAIXA
4102752,80,390.7875,0.273,0.058,0.347,0.413,4.02,BAIXA
3557154,32,550.4375,0.181,0.065,0.268,0.209,4.02,BAIXA
3547650,31,667.0322580645161,0.179,0.068,0.169,0.301,4.02,BAIXA
4312476,29,446.1034482758621,0.137,0.061,0.201,0.149,4.02,BAIXA
3544707,43,393.09302325581393,0.174,0.058,0.228,0.237,4.01,BAIXA
3508603,271,157.42066420664207,0.184,0.022,0.283,0.248,4.01,BAIXA
4115358,38,588.3947368421053,0.154,0.066,0.184,0.213,4.01,BAIXA
3205036,205,394.6048780487805,0.24,0.058,0.358,0.304,4.01,BAIXA
5107958,1803,413.4703272323905,0.227,0.059,0.37,0.253,4.0,BAIXA
4218608,29,455.7241379310345,0.15,0.061,0.213,0.175,4.0,BAIXA
3500402,54,396.6666666666667,0.181,0.058,0.243,0.242,4.0,BAIXA
4307302,117,383.77777777777777,0.287,0.057,0.341,0.464,3.99,BAIXA
4311502,121,417.75206611570246,0.231,0.059,0.335,0.3,3.99,BAIXA
2412401,124,387.1290322580645,0.254,0.057,0.424,0.282,3.98,BAIXA
3165578,103,266.2330097087379,0.244,0.046,0.333,0.353,3.98,BAIXA
5108501,210,575.0619047619048,0.214,0.065,0.328,0.248,3.98,BAIXA
5108006,158,441.4746835443038,0.225,0.06,0.391,0.224,3.98,BAIXA
4209177,48,484.3958333333333,0.24,0.062,0.269,0.388,3.98,BAIXA
3100104,92,492.0,0.232,0.062,0.332,0.303,3.97,BAIXA
3201506,3100,391.29548387096776,0.191,0.057,0.277,0.24,3.97,BAIXA
3146909,222,327.0045045045045,0.266,0.052,0.409,0.338,3.95,BAIXA
4106308,231,451.27705627705626,0.192,0.06,0.297,0.219,3.95,BAIXA
4102406,456,416.35526315789474,0.201,0.058,0.285,0.261,3.94,BAIXA
2403004,247,322.8218623481781,0.312,0.051,0.386,0.498,3.92,BAIXA
4211751,110,405.4181818181818,0.21,0.057,0.336,0.238,3.92,BAIXA
3130507,173,426.1098265895954,0.216,0.058,0.348,0.241,3.91,BAIXA
3511201,55,492.27272727272725,0.148,0.061,0.221,0.162,3.91,BAIXA
4301503,61,518.9180327868852,0.157,0.062,0.225,0.183,3.91,BAIXA
5003108,92,347.2934782608696,0.271,0.053,0.414,0.345,3.91,BAIXA
4110003,28,293.85714285714283,0.197,0.048,0.351,0.193,3.91,BAIXA
3200508,201,231.93532338308455,0.278,0.039,0.418,0.376,3.89,BAIXA
3140209,53,529.6792452830189,0.201,0.062,0.323,0.219,3.89,BAIXA
3156205,40,272.175,0.28,0.045,0.377,0.417,3.89,BAIXA
5106257,268,508.3880597014925,0.245,0.061,0.343,0.332,3.88,BAIXA
3163201,60,358.6166666666667,0.247,0.053,0.394,0.295,3.87,BAIXA
4311205,254,386.3031496062992,0.25,0.055,0.364,0.332,3.87,BAIXA
3140530,186,313.494623655914,0.28,0.049,0.457,0.335,3.86,BAIXA
3525300,2050,449.2965853658537,0.161,0.058,0.246,0.179,3.85,BAIXA
2509370,90,263.9,0.386,0.043,0.599,0.516,3.84,BAIXA
4118808,233,398.68669527897,0.213,0.055,0.303,0.282,3.83,BAIXA
4319406,273,503.8131868131868,0.234,0.06,0.314,0.329,3.83,BAIXA
3300159,91,354.34065934065933,0.211,0.052,0.288,0.293,3.83,BAIXA
3200706,165,333.6848484848485,0.267,0.05,0.407,0.343,3.81,BAIXA
4105607,140,389.6,0.222,0.054,0.33,0.281,3.81,BAIXA
3530003,40,581.95,0.198,0.062,0.26,0.272,3.8,BAIXA
5106224,424,391.7570754716981,0.191,0.054,0.358,0.161,3.8,BAIXA
3130200,96,492.75,0.254,0.059,0.433,0.269,3.8,BAIXA
3165305,124,376.4516129032258,0.229,0.053,0.318,0.317,3.8,BAIXA
3557105,1895,468.2137203166227,0.151,0.058,0.189,0.205,3.8,BAIXA
3151305,131,350.7175572519084,0.221,0.051,0.338,0.275,3.79,BAIXA
3122702,84,296.4642857142857,0.232,0.046,0.296,0.354,3.79,BAIXA
4102604,181,395.8508287292818,0.245,0.054,0.346,0.336,3.78,BAIXA
3161502,170,321.45882352941175,0.226,0.048,0.374,0.257,3.76,BAIXA
4305173,99,213.13131313131316,0.304,0.033,0.521,0.359,3.75,BAIXA
3104601,170,425.0176470588235,0.183,0.055,0.282,0.211,3.75,BAIXA
5215405,108,449.39814814814815,0.229,0.056,0.288,0.342,3.74,BAIXA
4105904,157,394.0063694267516,0.177,0.053,0.263,0.215,3.74,BAIXA
3165107,93,304.44086021505376,0.214,0.046,0.319,0.276,3.74,BAIXA
4307054,38,584.5263157894736,0.147,0.061,0.197,0.183,3.74,BAIXA
5213756,173,337.40462427745666,0.191,0.049,0.274,0.251,3.74,BAIXA
4100509,262,500.12213740458014,0.188,0.058,0.252,0.255,3.73,BAIXA
3128808,135,297.4888888888889,0.215,0.045,0.327,0.272,3.72,BAIXA
4319158,106,265.91509433962267,0.253,0.041,0.351,0.367,3.71,BAIXA
3506102,1464,332.4139344262295,0.161,0.048,0.208,0.228,3.71,BAIXA
4211702,135,308.8814814814815,0.178,0.046,0.274,0.213,3.71,BAIXA
4123501,284,444.15140845070425,0.195,0.055,0.268,0.262,3.7,BAIXA
3542404,125,443.824,0.161,0.055,0.2,0.229,3.7,BAIXA
3203130,225,445.8488888888889,0.19,0.055,0.256,0.258,3.69,BAIXA
4321626,26,790.7307692307693,0.174,0.064,0.211,0.246,3.68,BAIXA
3111002,195,449.574358974359,0.235,0.055,0.313,0.338,3.68,BAIXA
4304507,1700,306.55470588235295,0.249,0.045,0.35,0.353,3.67,BAIXA
4212809,148,289.14864864864865,0.201,0.043,0.351,0.208,3.66,BAIXA
4215059,35,155.94285714285715,0.222,0.015,0.304,0.347,3.66,BAIXA
4308508,270,318.5925925925926,0.193,0.046,0.254,0.278,3.66,BAIXA
4314787,22,892.7727272727273,0.196,0.065,0.197,0.325,3.66,BAIXA
3204955,160,367.88125,0.187,0.05,0.27,0.241,3.66,BAIXA
4115606,184,512.6358695652174,0.204,0.057,0.278,0.278,3.65,BAIXA
3543105,53,291.66037735849056,0.213,0.043,0.355,0.242,3.65,BAIXA
4321204,89,322.40449438202245,0.194,0.046,0.313,0.223,3.64,BAIXA
4212106,112,465.0267857142857,0.19,0.055,0.241,0.275,3.64,BAIXA
4202073,163,471.5092024539877,0.208,0.055,0.301,0.268,3.63,BAIXA
4201950,211,393.7156398104265,0.194,0.051,0.245,0.286,3.63,BAIXA
3205150,201,305.19900497512435,0.268,0.044,0.311,0.449,3.63,BAIXA
3115300,2179,470.62184488297385,0.182,0.055,0.229,0.263,3.63,BAIXA
3536208,207,351.07729468599035,0.227,0.048,0.344,0.288,3.62,BAIXA
3506359,1408,287.8863636363636,0.224,0.042,0.391,0.238,3.62,BAIXA
4314027,100,367.81,0.22,0.049,0.309,0.303,3.61,BAIXA
3169059,41,354.5121951219512,0.26,0.048,0.281,0.45,3.61,BAIXA
3161908,235,484.1829787234042,0.283,0.055,0.413,0.382,3.6,BAIXA
4306734,75,569.12,0.249,0.058,0.32,0.37,3.6,BAIXA
3130309,119,402.8487394957983,0.203,0.051,0.313,0.244,3.6,BAIXA
4304713,50,268.02,0.242,0.039,0.371,0.315,3.59,BAIXA
4207650,58,468.0172413793104,0.2,0.054,0.211,0.334,3.58,BAIXA
3125101,386,314.50518134715026,0.185,0.044,0.325,0.186,3.57,BAIXA
4218707,348,379.4454022988506,0.121,0.049,0.177,0.136,3.57,BAIXA
4320107,233,305.1158798283262,0.189,0.043,0.303,0.222,3.57,BAIXA
4107207,327,430.1039755351682,0.199,0.052,0.257,0.289,3.57,BAIXA
3164431,51,366.7450980392157,0.255,0.048,0.342,0.375,3.56,BAIXA
4202107,248,477.6854838709677,0.202,0.054,0.333,0.219,3.56,BAIXA
3121902,65,435.6461538461538,0.268,0.052,0.424,0.328,3.55,BAIXA
3124500,133,355.1278195488722,0.222,0.047,0.314,0.305,3.55,BAIXA
4114104,98,387.6224489795918,0.179,0.049,0.273,0.214,3.54,BAIXA
4315750,23,372.6521739130435,0.206,0.048,0.33,0.239,3.54,BAIXA
4212254,100,218.73,0.203,0.03,0.306,0.274,3.53,BAIXA
3549201,31,658.6774193548387,0.154,0.059,0.214,0.189,3.53,BAIXA
4121604,103,406.11650485436894,0.25,0.05,0.292,0.407,3.53,BAIXA
4215653,96,374.46875,0.179,0.048,0.257,0.232,3.53,BAIXA
4304200,291,325.9828178694158,0.215,0.044,0.331,0.27,3.52,BAIXA
3541604,257,336.45525291828795,0.207,0.045,0.308,0.268,3.52,BAIXA
5204201,49,277.8367346938776,0.25,0.039,0.323,0.387,3.52,BAIXA
4206108,33,496.5757575757576,0.208,0.054,0.256,0.314,3.52,BAIXA
3513405,1416,314.31497175141243,0.197,0.043,0.254,0.295,3.52,BAIXA
3528304,41,641.829268292683,0.181,0.058,0.258,0.226,3.5,BAIXA
5213905,80,298.2625,0.223,0.041,0.294,0.333,3.5,BAIXA
2410504,145,226.41379310344828,0.307,0.031,0.44,0.449,3.5,BAIXA
4216701,118,370.2881355932203,0.197,0.047,0.223,0.321,3.49,BAIXA
4125357,94,482.32978723404256,0.251,0.053,0.341,0.358,3.49,BAIXA
4218806,50,355.8,0.166,0.046,0.243,0.21,3.49,BAIXA
4219507,300,578.4333333333333,0.18,0.056,0.27,0.213,3.48,BAIXA
4107553,58,324.8103448275862,0.251,0.043,0.353,0.357,3.47,BAIXA
3106903,170,323.6764705882353,0.207,0.043,0.347,0.23,3.47,BAIXA
5203575,88,276.9431818181818,0.308,0.038,0.527,0.358,3.47,BAIXA
3110103,94,324.1808510638298,0.268,0.043,0.41,0.351,3.47,BAIXA
3133105,86,295.63953488372096,0.178,0.04,0.252,0.242,3.46,BAIXA
4310603,530,382.03584905660375,0.231,0.047,0.351,0.295,3.45,BAIXA
3501509,36,308.19444444444446,0.17,0.041,0.244,0.225,3.44,BAIXA
4321329,17,487.9411764705882,0.234,0.052,0.284,0.367,3.43,BAIXA
4215307,41,574.0975609756098,0.206,0.055,0.257,0.307,3.43,BAIXA
5212006,89,462.4719101123595,0.248,0.051,0.33,0.363,3.43,BAIXA
4322707,235,301.336170212766,0.178,0.04,0.292,0.203,3.43,BAIXA
4114807,246,442.7967479674797,0.188,0.05,0.276,0.237,3.43,BAIXA
4319901,1168,466.4066780821918,0.191,0.051,0.326,0.197,3.42,BAIXA
4219101,44,431.95454545454544,0.234,0.049,0.365,0.287,3.4,BAIXA
3553609,120,265.2916666666667,0.164,0.035,0.244,0.213,3.39,BAIXA
3117108,149,370.8993288590604,0.228,0.045,0.308,0.331,3.38,BAIXA
3555802,107,402.196261682243,0.177,0.047,0.232,0.251,3.38,BAIXA
1700707,233,424.0128755364807,0.246,0.048,0.399,0.292,3.37,BAIXA
2504850,114,282.9122807017544,0.335,0.037,0.407,0.56,3.37,BAIXA
3201902,306,362.17973856209153,0.261,0.044,0.303,0.437,3.36,BAIXA
4210506,156,407.9551282051282,0.176,0.047,0.241,0.241,3.36,BAIXA
4210803,40,168.075,0.161,0.014,0.231,0.237,3.36,BAIXA
2400406,92,200.9673913043478,0.414,0.023,0.522,0.698,3.35,BAIXA
3163706,502,315.70717131474106,0.164,0.04,0.229,0.223,3.35,BAIXA
3167400,63,134.74603174603175,0.191,0.0,0.288,0.285,3.35,BAIXA
4116604,108,351.05555555555554,0.193,0.043,0.294,0.242,3.35,BAIXA
3114402,271,396.6605166051661,0.218,0.046,0.334,0.273,3.34,BAIXA
3164407,60,327.4,0.206,0.041,0.371,0.207,3.34,BAIXA
4217956,31,339.741935483871,0.214,0.042,0.258,0.343,3.34,BAIXA
5107156,62,453.741935483871,0.27,0.049,0.309,0.452,3.34,BAIXA
3547007,83,381.4457831325301,0.248,0.045,0.418,0.282,3.34,BAIXA
4315008,55,329.45454545454544,0.225,0.041,0.268,0.366,3.33,BAIXA
4306809,113,436.7433628318584,0.14,0.048,0.201,0.171,3.33,BAIXA
3510153,77,265.5844155844156,0.232,0.034,0.407,0.255,3.33,BAIXA
4300851,99,506.4040404040404,0.242,0.051,0.38,0.296,3.33,BAIXA
5218607,208,439.3894230769231,0.204,0.048,0.278,0.286,3.32,BAIXA
4300406,2381,511.25283494330114,0.211,0.051,0.3,0.283,3.32,BAIXA
